category_id,exposed_date,expose_cnt,video_cnt,user_cnt,watch_time_sum,watch_rate_avg,like_cnt,click_cnt,comment_cnt,follow_cnt,collect_cnt,forward_cnt,hate_cnt,like_rate,click_rate,comment_rate,follow_rate,collect_rate,forward_rate,hate_rate
1828,20220920,3,1,1,57,0.2000357958792626,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1830,20220915,148,41,60,3204,0.5572209759434287,2,93,0,0,0,0,0,0.0135,0.6284,0.0,0.0,0.0,0.0,0.0
1830,20220916,865,137,297,20798,0.5752690457552576,5,550,0,0,5,0,3,0.0058,0.6358,0.0,0.0,0.0058,0.0,0.0035
1830,20220917,655,106,230,14137,0.6360895637911858,3,431,3,0,0,0,0,0.0046,0.658,0.0046,0.0,0.0,0.0,0.0
1830,20220918,670,134,233,22256,0.5918624223877664,4,429,3,2,3,0,2,0.006,0.6403,0.0045,0.003,0.0045,0.0,0.003
1830,20220919,630,109,227,13750,0.5720270989530065,8,375,3,3,0,0,0,0.0127,0.5952,0.0048,0.0048,0.0,0.0,0.0
1830,20220920,706,99,232,15943,0.5777458843968635,7,425,0,3,0,3,0,0.0099,0.602,0.0,0.0042,0.0,0.0042,0.0
1830,20220921,505,79,186,13583,0.615537341746718,2,323,2,0,0,0,2,0.004,0.6396,0.004,0.0,0.0,0.0,0.004
1830,20220922,269,62,110,7721,0.5358868389619365,8,162,2,0,0,0,0,0.0297,0.6022,0.0074,0.0,0.0,0.0,0.0
1831,20220920,3,1,1,264,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1833,20220919,12,1,4,180,0.3680080245456691,0,6,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1833,20220921,3,1,1,3,0.026224005454593132,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,20220915,4,1,2,22,0.6438848920863309,0,2,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1834,20220916,25,4,11,295,0.7609247881215668,5,14,0,0,0,0,0,0.2,0.56,0.0,0.0,0.0,0.0,0.0
1834,20220917,22,4,9,235,0.6407194786687874,0,9,0,0,0,0,0,0.0,0.4091,0.0,0.0,0.0,0.0,0.0
1834,20220918,6,2,2,75,0.6045369015262387,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1834,20220919,15,3,6,153,0.628757525027438,0,7,0,0,0,0,0,0.0,0.4667,0.0,0.0,0.0,0.0,0.0
1834,20220920,5,2,2,53,0.5881664227472299,0,2,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1834,20220921,5,2,2,114,0.9453237410071942,0,3,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1834,20220922,4,2,2,48,1.0,0,2,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1836,20220917,2,1,1,4,0.04521715538875449,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,20220918,2,1,1,6,0.06782573308313174,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,20220916,3,1,1,87,1.0,3,3,0,3,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1837,20220917,3,1,1,18,0.23968361762473533,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,20220918,6,1,2,129,0.6198418088123676,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1837,20220919,3,1,1,153,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1837,20220921,3,1,1,75,0.998681740103064,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1837,20220922,6,1,2,168,0.5798945392082451,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1838,20220916,7,3,4,119,0.6008040528064843,2,4,0,0,0,0,0,0.2857,0.5714,0.0,0.0,0.0,0.0,0.0
1838,20220917,2,1,1,44,1.0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1838,20220919,2,1,1,4,0.0308641975308642,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,20220920,2,1,1,24,0.1851851851851852,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1838,20220921,11,2,5,396,0.7542087542087542,0,9,0,0,0,0,0,0.0,0.8182,0.0,0.0,0.0,0.0,0.0
1838,20220922,5,2,2,36,0.10287536894220699,0,2,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1839,20220915,1,1,1,49,1.0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1839,20220916,33,9,12,948,0.6782192246008385,0,24,0,0,0,0,0,0.0,0.7273,0.0,0.0,0.0,0.0,0.0
1839,20220917,75,16,26,997,0.45422124292179605,0,30,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1839,20220918,88,18,34,2846,0.6414689688462811,0,58,0,0,0,0,0,0.0,0.6591,0.0,0.0,0.0,0.0,0.0
1839,20220919,92,18,34,1432,0.5611561445865032,0,42,0,0,0,0,0,0.0,0.4565,0.0,0.0,0.0,0.0,0.0
1839,20220920,56,16,24,730,0.5188839239656423,0,29,0,0,0,0,0,0.0,0.5179,0.0,0.0,0.0,0.0,0.0
1839,20220921,47,14,18,814,0.5179942419844085,0,30,0,0,0,0,0,0.0,0.6383,0.0,0.0,0.0,0.0,0.0
1839,20220922,41,11,17,768,0.5595532316090209,0,19,0,0,0,0,0,0.0,0.4634,0.0,0.0,0.0,0.0,0.0
1843,20220915,31,12,13,1171,0.25477016345510406,3,8,0,0,0,0,0,0.0968,0.2581,0.0,0.0,0.0,0.0,0.0
1843,20220916,168,40,60,12218,0.34526849857959135,0,90,0,0,0,0,2,0.0,0.5357,0.0,0.0,0.0,0.0,0.0119
1843,20220917,187,50,61,8410,0.317600748479971,8,105,0,6,0,0,0,0.0428,0.5615,0.0,0.0321,0.0,0.0,0.0
1843,20220918,130,36,50,6400,0.21340354599650488,3,66,0,3,0,0,0,0.0231,0.5077,0.0,0.0231,0.0,0.0,0.0
1843,20220919,214,43,66,13171,0.358802802861711,0,128,0,3,0,3,0,0.0,0.5981,0.0,0.014,0.0,0.014,0.0
1843,20220920,154,44,61,10510,0.3524464427530961,0,90,0,2,0,0,0,0.0,0.5844,0.0,0.013,0.0,0.0,0.0
1843,20220921,164,37,59,8110,0.36014536193386715,13,96,0,0,3,0,0,0.0793,0.5854,0.0,0.0,0.0183,0.0,0.0
1843,20220922,117,31,38,5993,0.4101219339936303,0,71,0,0,0,0,0,0.0,0.6068,0.0,0.0,0.0,0.0,0.0
1844,20220916,3,1,1,6,0.025979761765584603,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,20220920,3,1,1,6,0.03263707571801566,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852,20220916,9,2,3,99,0.34793613707165105,0,3,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
1852,20220917,3,1,1,81,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1852,20220919,2,1,1,36,0.4304572412473694,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1852,20220920,3,1,1,12,0.16194331983805668,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852,20220921,4,1,1,12,0.06686577809477108,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,20220916,6,2,2,57,0.2164384951270197,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1853,20220917,22,7,8,290,0.34928630729936644,0,9,0,0,0,0,0,0.0,0.4091,0.0,0.0,0.0,0.0,0.0
1853,20220918,12,4,4,93,0.6185971253813216,0,6,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1853,20220919,9,2,2,228,0.669150521609538,0,6,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
1853,20220921,9,3,3,897,0.6341283581317155,0,6,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
1853,20220922,15,2,5,486,0.6358217509671873,0,9,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1854,20220916,25,3,11,2087,0.7514850320449328,0,18,0,0,0,0,0,0.0,0.72,0.0,0.0,0.0,0.0,0.0
1854,20220917,45,1,15,3345,0.5861900365739505,0,30,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
1854,20220918,2,1,1,16,0.05399349378399903,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1854,20220920,2,1,1,16,0.05399349378399903,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1855,20220915,2,1,1,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,20220916,39,6,13,1488,0.15995880475143734,0,22,0,0,0,3,0,0.0,0.5641,0.0,0.0,0.0,0.0769,0.0
1855,20220917,29,6,11,1726,0.4730213308964941,0,16,0,0,0,0,0,0.0,0.5517,0.0,0.0,0.0,0.0,0.0
1855,20220918,53,10,15,3919,0.6722301303203474,0,44,0,0,0,0,0,0.0,0.8302,0.0,0.0,0.0,0.0,0.0
1855,20220919,36,7,12,555,0.3731945921616632,0,12,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
1855,20220920,15,3,7,232,0.24313553510364277,0,8,0,0,0,0,0,0.0,0.5333,0.0,0.0,0.0,0.0,0.0
1855,20220921,28,3,28,2465,0.47383323423023727,1,19,0,0,0,0,0,0.0357,0.6786,0.0,0.0,0.0,0.0,0.0
1855,20220922,9,2,9,364,0.21002682470571052,0,4,0,0,0,0,0,0.0,0.4444,0.0,0.0,0.0,0.0,0.0
1858,20220916,12,1,4,138,0.7623983206507479,0,9,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
1858,20220917,6,1,2,138,1.0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1858,20220918,18,1,6,255,0.920799440216916,0,15,0,0,0,0,0,0.0,0.8333,0.0,0.0,0.0,0.0,0.0
1858,20220919,15,1,5,126,0.5749322137671654,0,6,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1858,20220920,12,1,4,465,0.712353129828858,0,6,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1858,20220921,6,1,2,45,0.6559958016268695,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1862,20220918,3,1,1,15,0.060438298541019474,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862,20220920,6,1,2,30,0.06043829854101948,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862,20220921,3,1,1,6,0.024175319416407787,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862,20220922,7,2,3,510,1.0,3,6,0,0,0,0,0,0.4286,0.8571,0.0,0.0,0.0,0.0,0.0
1863,20220915,11,3,4,40,0.31828042712916155,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,20220916,133,12,44,1391,0.5862947625991992,0,66,0,0,0,0,0,0.0,0.4962,0.0,0.0,0.0,0.0,0.0
1863,20220917,83,10,23,1323,0.5712597465462014,0,39,0,0,0,0,0,0.0,0.4699,0.0,0.0,0.0,0.0,0.0
1863,20220918,95,12,35,981,0.4680588818941798,0,41,0,0,0,0,0,0.0,0.4316,0.0,0.0,0.0,0.0,0.0
1863,20220919,74,11,26,916,0.6839037953684173,0,49,0,0,0,0,0,0.0,0.6622,0.0,0.0,0.0,0.0,0.0
1863,20220920,36,10,13,356,0.4629639867897491,0,10,0,0,0,0,0,0.0,0.2778,0.0,0.0,0.0,0.0,0.0
1863,20220921,17,5,6,191,0.6894928185772415,0,12,0,0,0,0,0,0.0,0.7059,0.0,0.0,0.0,0.0,0.0
1863,20220922,50,6,21,517,0.7502579628538408,0,30,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1866,20220916,1,1,1,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,20220917,1,1,1,4,0.3592921943770772,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,20220918,2,1,2,5,0.4491152429713465,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,20220919,1,1,1,2,0.09174311926605504,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,20220921,2,1,2,4,0.3592921943770772,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,20220917,3,1,1,99,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1869,20220921,3,1,1,6,0.0642756138321121,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,20220916,9,2,3,222,0.6492537313432836,0,6,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
1870,20220917,9,2,3,27,0.09750812567713978,0,3,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
1870,20220920,3,1,1,144,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1870,20220922,3,1,1,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,20220915,2,1,1,22,1.0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1871,20220916,49,14,15,1502,0.7276082560135484,8,36,0,6,0,0,0,0.1633,0.7347,0.0,0.1224,0.0,0.0,0.0
1871,20220917,70,20,27,1672,0.8947638145536875,0,63,3,0,0,0,0,0.0,0.9,0.0429,0.0,0.0,0.0,0.0
1871,20220918,44,15,16,975,0.8824108651722464,12,38,0,0,0,0,0,0.2727,0.8636,0.0,0.0,0.0,0.0,0.0
1871,20220919,29,10,10,918,0.7511516722854129,2,24,1,0,0,0,0,0.069,0.8276,0.0345,0.0,0.0,0.0,0.0
1871,20220920,12,6,4,352,0.9090241230999384,0,12,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1871,20220921,24,9,8,814,0.8802866746936764,9,21,3,0,0,0,0,0.375,0.875,0.125,0.0,0.0,0.0,0.0
1871,20220922,13,4,5,375,0.8373459068090737,3,13,0,0,0,0,0,0.2308,1.0,0.0,0.0,0.0,0.0,0.0
1872,20220915,15,3,9,640,0.29380301210804716,0,9,0,0,0,1,0,0.0,0.6,0.0,0.0,0.0,0.0667,0.0
1872,20220916,251,57,105,10218,0.4838042542036383,3,182,2,0,3,0,0,0.012,0.7251,0.008,0.0,0.012,0.0,0.0
1872,20220917,348,71,135,20260,0.5412227289125958,16,252,1,1,5,3,0,0.046,0.7241,0.0029,0.0029,0.0144,0.0086,0.0
1872,20220918,237,61,93,15394,0.5920034773310335,10,178,1,0,1,0,0,0.0422,0.7511,0.0042,0.0,0.0042,0.0,0.0
1872,20220919,99,36,43,6110,0.41761268626660897,8,77,0,0,1,0,0,0.0808,0.7778,0.0,0.0,0.0101,0.0,0.0
1872,20220920,196,43,65,10671,0.4759012332541865,12,145,0,0,3,0,0,0.0612,0.7398,0.0,0.0,0.0153,0.0,0.0
1872,20220921,127,41,47,5489,0.5676442432986641,0,93,0,0,1,0,0,0.0,0.7323,0.0,0.0,0.0079,0.0,0.0
1872,20220922,99,31,38,4016,0.3883338199389598,4,54,0,0,0,5,0,0.0404,0.5455,0.0,0.0,0.0,0.0505,0.0
1873,20220915,11,6,6,285,0.4050418783717314,0,6,0,0,0,0,0,0.0,0.5455,0.0,0.0,0.0,0.0,0.0
1873,20220916,269,74,97,11406,0.4802244125297642,16,192,0,0,3,0,0,0.0595,0.7138,0.0,0.0,0.0112,0.0,0.0
1873,20220917,290,73,102,10441,0.4456301873888002,13,185,0,2,3,0,0,0.0448,0.6379,0.0,0.0069,0.0103,0.0,0.0
1873,20220918,210,59,77,8004,0.3657562313467162,3,117,3,0,3,0,0,0.0143,0.5571,0.0143,0.0,0.0143,0.0,0.0
1873,20220919,185,40,64,8699,0.5773600952062758,3,135,3,0,3,0,0,0.0162,0.7297,0.0162,0.0,0.0162,0.0,0.0
1873,20220920,196,54,67,9036,0.44674726190960573,8,131,2,0,5,0,0,0.0408,0.6684,0.0102,0.0,0.0255,0.0,0.0
1873,20220921,145,35,50,6089,0.47882217525877285,5,99,0,0,2,3,0,0.0345,0.6828,0.0,0.0,0.0138,0.0207,0.0
1873,20220922,142,37,47,4609,0.5221029682945079,0,103,0,0,0,0,0,0.0,0.7254,0.0,0.0,0.0,0.0,0.0
1875,20220915,9,3,3,102,0.7840697864014349,3,6,0,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0
1875,20220916,43,8,15,355,0.6303698952120012,3,24,0,0,0,0,0,0.0698,0.5581,0.0,0.0,0.0,0.0,0.0
1875,20220917,75,16,23,1277,0.6896408145877961,0,51,0,0,0,0,0,0.0,0.68,0.0,0.0,0.0,0.0,0.0
1875,20220918,66,14,21,1206,0.5994032738739555,2,41,0,0,2,0,0,0.0303,0.6212,0.0,0.0,0.0303,0.0,0.0
1875,20220919,24,7,7,381,0.8845585869162469,0,24,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1875,20220920,67,10,21,594,0.5514203234040267,12,27,0,0,3,0,0,0.1791,0.403,0.0,0.0,0.0448,0.0,0.0
1875,20220921,9,2,3,147,0.7454917430732464,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1875,20220922,46,7,13,740,0.5082323768356202,3,14,0,0,0,0,4,0.0652,0.3043,0.0,0.0,0.0,0.0,0.087
1876,20220916,8,2,3,756,0.4817966941433548,3,6,0,0,0,0,0,0.375,0.75,0.0,0.0,0.0,0.0,0.0
1876,20220917,9,3,5,517,0.5464433994624115,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1876,20220918,9,1,3,30,0.02560163850486431,0,3,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
1876,20220920,6,1,2,30,0.05120327700972862,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1876,20220921,3,1,1,12,0.02048131080389145,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,20220922,9,2,3,666,0.3779853066540936,0,6,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
1877,20220916,9,2,3,354,0.613269231715885,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1877,20220917,6,1,2,384,0.21330986924771608,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1877,20220918,9,2,3,939,0.40295182400445556,0,3,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
1877,20220920,21,2,7,393,0.4112810414580378,0,12,0,0,0,0,0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0
1877,20220921,3,1,1,69,0.07665823426089796,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1881,20220917,3,1,1,0,0.0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1881,20220919,3,1,1,9,0.16453682882685242,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,20220921,6,1,2,45,0.411342072067131,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1883,20220916,3,1,1,9,0.0544464609800363,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883,20220917,12,1,4,522,0.7590744101633393,0,12,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1883,20220918,6,1,2,342,1.0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1884,20220917,4,1,2,224,1.0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1884,20220918,7,2,3,116,0.4509832436777557,0,4,0,0,0,0,0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0
1884,20220919,3,1,1,189,0.36550131696506266,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1884,20220920,3,1,1,6,0.032706459525756335,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,20220922,5,2,2,77,0.40981193785772696,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1885,20220915,5,2,2,6,0.21052631578947367,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,20220916,17,6,6,588,0.8052198827782681,0,15,0,0,0,0,0,0.0,0.8824,0.0,0.0,0.0,0.0,0.0
1885,20220917,18,3,6,282,0.6146793451737838,0,15,0,0,0,0,0,0.0,0.8333,0.0,0.0,0.0,0.0,0.0
1885,20220918,21,4,7,195,0.502213995277083,0,12,0,0,0,0,0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0
1885,20220919,12,3,4,118,0.6885389326334209,0,8,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
1885,20220920,7,2,2,84,1.0,0,3,0,0,0,0,0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0
1885,20220922,10,2,3,333,0.9917436545755128,0,10,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1886,20220915,1,1,1,13,1.0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1886,20220916,2,1,2,46,1.0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1886,20220917,8,2,3,56,0.27949155594528785,0,2,0,0,0,0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1886,20220918,10,2,5,224,0.34561381687663245,0,6,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1886,20220919,5,2,2,54,0.400593471810089,0,2,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1886,20220920,4,2,2,267,1.0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1886,20220921,10,3,5,460,0.9958456973293768,2,10,0,0,0,0,0,0.2,1.0,0.0,0.0,0.0,0.0,0.0
1886,20220922,8,1,4,414,0.7559347181008902,0,6,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
1887,20220915,6,2,2,21,0.3376797840060881,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,20220916,18,3,5,147,0.4431956370508312,0,6,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
1887,20220917,6,2,2,78,0.6117318435754191,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1887,20220918,1,1,1,1,0.10869565217391305,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,20220919,4,2,2,34,0.6227536089561032,0,2,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1887,20220920,5,2,2,39,0.4039248281410709,0,2,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1887,20220921,2,1,1,4,0.09820288716488265,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,20220916,4,2,2,31,0.1420442082349442,0,3,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
1888,20220917,11,3,5,659,0.8273340472071973,0,9,0,0,0,0,0,0.0,0.8182,0.0,0.0,0.0,0.0,0.0
1888,20220918,5,2,4,36,0.382764522299406,0,1,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
1888,20220919,12,4,5,184,0.24591388210985754,0,6,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1888,20220920,6,2,1,123,0.20451591543525802,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1888,20220921,4,1,2,44,0.5757575757575757,0,2,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1889,20220915,6,2,2,117,0.13418084898827318,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1889,20220916,84,19,28,1901,0.515945887740329,2,63,0,0,2,0,0,0.0238,0.75,0.0,0.0,0.0238,0.0,0.0
1889,20220917,97,19,34,2621,0.47026383750146356,3,73,0,0,0,0,0,0.0309,0.7526,0.0,0.0,0.0,0.0,0.0
1889,20220918,90,15,30,1174,0.24517590075332726,0,41,0,0,0,0,0,0.0,0.4556,0.0,0.0,0.0,0.0,0.0
1889,20220919,50,12,17,1181,0.403664732742195,0,21,0,0,0,0,0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
1889,20220920,82,18,27,2522,0.3645050998735695,0,58,0,0,0,0,0,0.0,0.7073,0.0,0.0,0.0,0.0,0.0
1889,20220921,68,15,22,2001,0.44726127764245527,0,51,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
1889,20220922,42,13,15,1150,0.38693517007944284,0,31,0,0,0,0,0,0.0,0.7381,0.0,0.0,0.0,0.0,0.0
1890,20220918,6,1,2,36,0.043705338607110865,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,20220919,3,1,1,123,0.971563981042654,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1890,20220920,45,1,15,930,0.4802527646129542,0,27,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1890,20220921,30,1,9,657,0.5618746708794101,3,21,0,0,0,0,0,0.1,0.7,0.0,0.0,0.0,0.0,0.0
1890,20220922,21,1,7,195,0.24960505529225907,0,6,0,0,0,0,0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0
1894,20220916,12,1,4,138,0.0786056049213944,0,9,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
1894,20220917,6,2,2,246,0.29373105310016356,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1894,20220918,6,2,2,240,0.2971869546341535,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1894,20220919,9,3,3,372,0.4995004948399941,0,3,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
1894,20220920,27,4,9,750,0.2844081099876767,0,12,0,0,0,0,0,0.0,0.4444,0.0,0.0,0.0,0.0,0.0
1894,20220921,9,3,3,63,0.1331600560530082,0,6,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
1894,20220922,3,1,1,12,0.04168142883938061,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,20220915,6,2,2,45,0.26094356937565805,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1895,20220916,31,9,11,377,0.5710482843372039,0,20,0,0,0,0,0,0.0,0.6452,0.0,0.0,0.0,0.0,0.0
